,Unnamed: 0,kingdom,phylum,class,order,family,genus,species,sBin,gBin,fBin,dist_SGB,sSGB,gSGB,fSGB
fBin__541|gBin__2098|sBin__3229,Rep_3229,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-83,CAG-83 sp000435555,3229.0,2098.0,541,0.0270907108137931,15106,9635,3056
fBin__541|gBin__2098|sBin__3230,Rep_3230,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-83,CAG-83 sp003487665,3230.0,2098.0,541,0.0321029387096774,15103,9635,3056
fBin__541|gBin__2098|sBin__3231,Rep_3231,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-83,unknown,3231.0,2098.0,541,0.1122446666666666,unknown,9635,3056
fBin__541|gBin__2099|sBin__3232,Rep_3232,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-83,CAG-83 sp900548615,3232.0,2099.0,541,0.0289244354545454,15107,9636,3056
fBin__541|gBin__2099|sBin__3233,Rep_3233,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-83,CAG-83 sp900552725,3233.0,2099.0,541,0.0193732610526315,15108,9636,3056
fBin__541|gBin__2099|sBin__3234,Rep_3234,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-83,CAG-83 sp900555735,3234.0,2099.0,541,0.02129315,15109,9636,3056
fBin__541|gBin__2099|sBin__3235,Rep_3235,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-83,unknown,3235.0,2099.0,541,0.0600907,unknown,9636,3056
fBin__541|gBin__2099|sBin__3236,Rep_3236,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-83,unknown,3236.0,2099.0,541,0.0,15110,9636,3056
fBin__541|gBin__2100|sBin__3237,Rep_3237,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-83,unknown,3237.0,2100.0,541,0.0198250333333333,15111,9637,3056
fBin__541|gBin__2100|sBin__3238,Rep_3238,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-83,unknown,3238.0,2100.0,541,0.0,15112,9637,3056
fBin__541|gBin__2101|sBin__3239,Rep_3239,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-83,unknown,3239.0,2101.0,541,0.0,15113,9638,3056
fBin__541|gBin__2102|sBin__3240,Rep_3240,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,unknown,3240.0,2102.0,541,0.013864786,15064,9618,3056
fBin__541|gBin__2103|sBin__3241,Rep_3241,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,unknown,3241.0,2103.0,541,0.0,15062,9616,3056
fBin__541|gBin__2104|sBin__3242,Rep_3242,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,Oscillibacter sp900542115,3242.0,2104.0,541,0.0194422396969696,15049,9614,3056
fBin__541|gBin__2105|sBin__3243,Rep_3243,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,Oscillibacter sp900544615,3243.0,2105.0,541,0.0294308499999999,15051,9615,3056
fBin__541|gBin__2105|sBin__3244,Rep_3244,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,Oscillibacter sp900550685,3244.0,2105.0,541,0.0231705666666666,15052,9615,3056
fBin__541|gBin__2105|sBin__3245,Rep_3245,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,Oscillibacter sp001916835,3245.0,2105.0,541,0.0376109088372093,15054,9615,3056
fBin__541|gBin__2105|sBin__3246,Rep_3246,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,unknown,3246.0,2105.0,541,0.0716282565116279,unknown,9615,3056
fBin__541|gBin__2105|sBin__3247,Rep_3247,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,Oscillibacter sp001916835,3247.0,2105.0,541,0.0669798837209302,unknown,9615,3056
fBin__541|gBin__2106|sBin__3248,Rep_3248,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,unknown,unknown,3248.0,2106.0,541,0.0239393,15063,9617,3056
fBin__541|gBin__2107|sBin__3249,Rep_3249,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,unknown,3249.0,2107.0,541,0.0227334666666666,15067,9619,3056
fBin__541|gBin__2107|sBin__3250,Rep_3250,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,unknown,3250.0,2107.0,541,0.00985885,15066,9619,3056
fBin__541|gBin__2108|sBin__3251,Rep_3251,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,Oscillibacter sp900548505,3251.0,2108.0,541,0.0,15070,9620,3056
fBin__541|gBin__2108|sBin__3252,Rep_3252,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,unknown,3252.0,2108.0,541,0.0,15069,9620,3056
fBin__541|gBin__2109|sBin__3253,Rep_3253,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,unknown,3253.0,2109.0,541,0.0198078428571428,15073,9621,3056
fBin__541|gBin__2109|sBin__3254,Rep_3254,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,Oscillibacter sp000436875,3254.0,2109.0,541,0.01342174,15072,9621,3056
fBin__541|gBin__2110|sBin__3255,Rep_3255,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,Oscillibacter sp900554425,3255.0,2110.0,541,0.0179948555555555,15075,9623,3056
fBin__541|gBin__2111|sBin__3256,Rep_3256,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,Oscillibacter sp900551885,3256.0,2111.0,541,0.0125763,15074,9622,3056
fBin__541|gBin__2112|sBin__3257,Rep_3257,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,Oscillibacter welbionis,3257.0,2112.0,541,0.021250491532258,15078,9624,3056
fBin__541|gBin__2112|sBin__3258,Rep_3258,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,unknown,3258.0,2112.0,541,0.00873515,15077,9624,3056
fBin__541|gBin__2112|sBin__3259,Rep_3259,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,Oscillibacter sp900556925,3259.0,2112.0,541,0.0447336,15076,9623,3056
fBin__541|gBin__2112|sBin__3260,Rep_3260,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,unknown,3260.0,2112.0,541,0.116656,unknown,9624,3056
fBin__541|gBin__2113|sBin__3261,Rep_3261,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,unknown,3261.0,2113.0,541,0.0,15080,9626,3056
fBin__541|gBin__2114|sBin__3262,Rep_3262,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Evtepia,Evtepia sp004556345,3262.0,2114.0,541,0.0256950564516129,15119,9642,3056
fBin__541|gBin__2115|sBin__3263,Rep_3263,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Evtepia,Evtepia gabavorous,3263.0,2115.0,541,0.0201332484415584,15120,9643,3056
fBin__541|gBin__2116|sBin__3264,Rep_3264,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Evtepia,Evtepia sp900546255,3264.0,2116.0,541,0.0211510222222222,15121,9644,3056
fBin__541|gBin__2117|sBin__3265,Rep_3265,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Evtepia,unknown,3265.0,2117.0,541,0.0,15122,9645,3056
fBin__541|gBin__2118|sBin__3266,Rep_3266,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,UMGS1766,unknown,3266.0,2118.0,541,0.0078813,15117,9641,3056
fBin__541|gBin__2118|sBin__3267,Rep_3267,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,UMGS1766,unknown,3267.0,2118.0,541,0.0,15118,9641,3056
fBin__541|gBin__2119|sBin__3268,Rep_3268,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Flavonifractor,unknown,3268.0,2119.0,541,0.017490725,15123,9646,3056
fBin__541|gBin__2120|sBin__3269,Rep_3269,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,UBA9475,UBA9475 sp900549885,3269.0,2120.0,541,0.0135514379999999,15164,9667,3056
fBin__541|gBin__2121|sBin__3270,Rep_3270,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,UBA9475,unknown,3270.0,2121.0,541,0.0099529,15165,9668,3056
fBin__541|gBin__2122|sBin__3271,Rep_3271,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Pseudoflavonifractor,unknown,3271.0,2122.0,541,0.0111339,15125,9648,3056
fBin__541|gBin__2123|sBin__3272,Rep_3272,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Flavonifractor,Flavonifractor sp900549795,3272.0,2123.0,541,0.0139242127272727,15131,9653,3056
fBin__541|gBin__2124|sBin__3273,Rep_3273,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Flavonifractor,unknown,3273.0,2124.0,541,0.00343653,15137,9655,3056
fBin__541|gBin__2124|sBin__3274,Rep_3274,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Flavonifractor,unknown,3274.0,2124.0,541,0.0,15136,9655,3056
fBin__541|gBin__2125|sBin__3275,Rep_3275,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,3275.0,2125.0,541,0.0241762425337837,15132,9654,3056
fBin__541|gBin__2126|sBin__3276,Rep_3276,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Flavonifractor,unknown,3276.0,2126.0,541,0.126466,unknown,9654,3056
fBin__541|gBin__2127|sBin__3277,Rep_3277,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Intestinimonas,Intestinimonas butyriciproducens,3277.0,2127.0,541,0.0138255342105263,15126,9649,3056
fBin__541|gBin__2128|sBin__3278,Rep_3278,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Intestinimonas,Intestinimonas massiliensis,3278.0,2128.0,541,0.0194921711111111,15127,9650,3056
fBin__541|gBin__2128|sBin__3279,Rep_3279,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Intestinimonas,unknown,3279.0,2128.0,541,0.0,15128,9650,3056
fBin__541|gBin__2129|sBin__3280,Rep_3280,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Marseille-P3106,Marseille-P3106 sp900169975,3280.0,2129.0,541,0.0,15142,9658,3056
fBin__541|gBin__2130|sBin__3281,Rep_3281,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Lawsonibacter,Lawsonibacter sp900066645,3281.0,2130.0,541,0.0206895769230769,15143,9659,3056
fBin__541|gBin__2131|sBin__3282,Rep_3282,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Pseudoflavonifractor,Pseudoflavonifractor capillosus,3282.0,2131.0,541,0.0213436,15140,9656,3056
fBin__541|gBin__2132|sBin__3283,Rep_3283,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Lawsonibacter,Lawsonibacter sp003478995,3283.0,2132.0,541,0.155887,unknown,unknown,3056
fBin__541|gBin__2133|sBin__3284,Rep_3284,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Lawsonibacter,unknown,3284.0,2133.0,541,0.01449195,15152,9661,3056
fBin__541|gBin__2133|sBin__3285,Rep_3285,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Lawsonibacter,Lawsonibacter sp000177015,3285.0,2133.0,541,0.0355430818181818,15149,9661,3056
fBin__541|gBin__2133|sBin__3286,Rep_3286,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Lawsonibacter,unknown,3286.0,2133.0,541,0.0160778,15150,9661,3056
fBin__541|gBin__2134|sBin__3287,Rep_3287,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Lawsonibacter,Lawsonibacter sp900549405,3287.0,2134.0,541,0.0260768764705882,15145,9660,3056
fBin__541|gBin__2134|sBin__3288,Rep_3288,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Lawsonibacter,unknown,3288.0,2134.0,541,0.0411638166666666,15146,9660,3056
fBin__541|gBin__2134|sBin__3289,Rep_3289,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Lawsonibacter,Lawsonibacter sp900550705,3289.0,2134.0,541,0.0126569,15144,9660,3056
fBin__541|gBin__2135|sBin__3290,Rep_3290,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Lawsonibacter,Lawsonibacter asaccharolyticus,3290.0,2135.0,541,0.0157586290566037,15154,9662,3056
fBin__541|gBin__2136|sBin__3291,Rep_3291,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Lawsonibacter,Lawsonibacter sp900545895,3291.0,2136.0,541,0.0291146875,15156,9663,3056
fBin__541|gBin__2136|sBin__3292,Rep_3292,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Lawsonibacter,Lawsonibacter sp002160305,3292.0,2136.0,541,0.01467875,15155,9663,3056
fBin__541|gBin__2137|sBin__3293,Rep_3293,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Lawsonibacter,unknown,3293.0,2137.0,541,0.0063741,15157,9664,3056
fBin__541|gBin__2137|sBin__3294,Rep_3294,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Lawsonibacter,unknown,3294.0,2137.0,541,0.0183085833333333,15158,9664,3056
fBin__541|gBin__2137|sBin__3295,Rep_3295,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Lawsonibacter,Lawsonibacter sp900066825,3295.0,2137.0,541,0.0292494196428571,15159,9664,3056
fBin__541|gBin__2137|sBin__3296,Rep_3296,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Lawsonibacter,unknown,3296.0,2137.0,541,0.0715591333333333,unknown,9664,3056
fBin__541|gBin__2138|sBin__3297,Rep_3297,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,UBA9475,unknown,3297.0,2138.0,541,0.0,15162,9666,3056
fBin__542|gBin__2139|sBin__3298,Rep_3298,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,UBA1777,UBA1777 sp900549485,3298.0,2139.0,542,0.00630555,15169,9671,3056
fBin__543|gBin__2140|sBin__3299,Rep_3299,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,UBA1777,unknown,3299.0,2140.0,543,0.0093871,15000,9582,3054
fBin__543|gBin__2140|sBin__3300,Rep_3300,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,UBA1777,unknown,3300.0,2140.0,543,0.0,15001,9582,3054
fBin__543|gBin__2140|sBin__3301,Rep_3301,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,UBA1777,unknown,3301.0,2140.0,543,0.0124748333333333,15002,9582,3054
fBin__543|gBin__2140|sBin__3302,Rep_3302,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,UBA1777,unknown,3302.0,2140.0,543,0.0,15003,9582,3054
fBin__543|gBin__2141|sBin__3303,Rep_3303,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,UBA1777,UBA1777 sp002320035,3303.0,2141.0,543,0.015089285,15004,9583,3054
fBin__543|gBin__2142|sBin__3304,Rep_3304,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,UBA1777,UBA1777 sp900549545,3304.0,2142.0,543,0.0,15005,9584,3054
fBin__544|gBin__2143|sBin__3305,Rep_3305,Bacteria,Firmicutes_A,Clostridia_A,unknown,unknown,unknown,unknown,3305.0,2143.0,544,0.0098815,5291,3893,1539
fBin__545|gBin__2144|sBin__3306,Rep_3306,Bacteria,Firmicutes_A,Clostridia_A,unknown,unknown,unknown,unknown,3306.0,2144.0,545,0.0,125,106,73
fBin__546|gBin__2145|sBin__3307,Rep_3307,Bacteria,Firmicutes_A,Clostridia,UBA1212,UBA1255,UMGS1537,UMGS1537 sp900552695,3307.0,2145.0,546,0.012283934,14151,9211,2898
fBin__546|gBin__2146|sBin__3308,Rep_3308,Bacteria,Firmicutes_A,Clostridia,UBA1212,UBA1255,UMGS1537,unknown,3308.0,2146.0,546,0.0,14152,9212,2898
fBin__546|gBin__2147|sBin__3309,Rep_3309,Bacteria,Firmicutes_A,Clostridia,UBA1212,UBA1255,UMGS1537,UMGS1537 sp900543695,3309.0,2147.0,546,0.01420708,14149,9210,2898
fBin__546|gBin__2147|sBin__3310,Rep_3310,Bacteria,Firmicutes_A,Clostridia,UBA1212,UBA1255,UMGS1537,unknown,3310.0,2147.0,546,0.0178336938461538,14150,9210,2898
fBin__546|gBin__2148|sBin__3311,Rep_3311,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,UBA866,UBA866 sp900543295,3311.0,2148.0,546,0.0141738366666666,14179,9237,2916
fBin__547|gBin__2149|sBin__3312,Rep_3312,Bacteria,Firmicutes_A,Clostridia,UBA1212,UBA1255,UMGS1851,UMGS1851 sp900555605,3312.0,2149.0,547,0.001433365,14148,9209,2897
fBin__548|gBin__2150|sBin__3313,Rep_3313,Bacteria,Firmicutes_A,Clostridia_A,Christensenellales,Christensenellaceae,QAKS01,unknown,3313.0,2150.0,548,0.0,7255,5196,1919
fBin__548|gBin__2151|sBin__3314,Rep_3314,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Massilimaliae,Massilimaliae timonensis,3314.0,2151.0,548,2.862295e-05,7253,5194,1919
fBin__549|gBin__2152|sBin__3315,Rep_3315,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,unknown,unknown,3315.0,2152.0,549,0.0202483625,14177,9235,2915
fBin__550|gBin__2153|sBin__3316,Rep_3316,Bacteria,Firmicutes_A,Clostridia,UMGS1840,unknown,unknown,unknown,3316.0,2153.0,550,0.01575905,3580,2659,1014
fBin__550|gBin__2154|sBin__3317,Rep_3317,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,QANG01,unknown,3317.0,2154.0,550,0.0,3581,2660,1014
fBin__551|gBin__2155|sBin__3318,Rep_3318,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,UMGS1690,UMGS1690 sp900554165,3318.0,2155.0,551,0.0132183,14166,9225,2906
fBin__551|gBin__2155|sBin__3319,Rep_3319,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,UMGS1690,unknown,3319.0,2155.0,551,0.0,14167,9225,2906
fBin__552|gBin__2156|sBin__3320,Rep_3320,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,unknown,unknown,3320.0,2156.0,552,0.0127298,14867,9473,3008
fBin__553|gBin__2157|sBin__3321,Rep_3321,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,CAG-272,UMGS1815,unknown,3321.0,2157.0,553,0.0120453,14194,9250,2927
fBin__554|gBin__2158|sBin__3322,Rep_3322,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,QAMM01,QAMM01 sp003150405,3322.0,2158.0,554,0.00626555,14868,9474,3009
fBin__554|gBin__2159|sBin__3323,Rep_3323,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,QAMM01,QAMM01 sp900552945,3323.0,2159.0,554,0.01639855,14870,9476,3009
fBin__555|gBin__2160|sBin__3324,Rep_3324,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,CAG-272,UMGS911,unknown,3324.0,2160.0,555,0.00846994,14181,9239,2918
fBin__555|gBin__2161|sBin__3325,Rep_3325,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,CAG-272,UMGS911,UMGS911 sp003343545,3325.0,2161.0,555,0.0175440769230769,14182,9240,2918
fBin__556|gBin__2162|sBin__3326,Rep_3326,Bacteria,Firmicutes_A,Clostridia_A,Christensenellales,QALW01,UMGS1322,unknown,3326.0,2162.0,556,0.0,3579,2658,1013
fBin__557|gBin__2163|sBin__3327,Rep_3327,Bacteria,Firmicutes_A,Clostridia_A,Christensenellales,QALW01,UMGS1322,UMGS1322 sp900550765,3327.0,2163.0,557,0.01853561,3578,2657,1012
fBin__557|gBin__2164|sBin__3328,Rep_3328,Bacteria,Firmicutes_A,Clostridia_A,Christensenellales,QALW01,UMGS1322,unknown,3328.0,2164.0,557,0.0133072,3577,2656,1012
fBin__558|gBin__2165|sBin__3329,Rep_3329,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,UBA1227,UBA1227 sp900545655,3329.0,2165.0,558,0.0206529848181818,4168,3155,1317
fBin__559|gBin__2166|sBin__3330,Rep_3330,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,unknown,unknown,3330.0,2166.0,559,0.0,4100,3092,1278
fBin__560|gBin__2167|sBin__3331,Rep_3331,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,UBA1409,UBA1409 sp002338885,3331.0,2167.0,560,0.01274115,4175,3161,1320
fBin__560|gBin__2168|sBin__3332,Rep_3332,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,UBA1409,UBA1409 sp900553675,3332.0,2168.0,560,0.0141769014285714,4174,3160,1320
fBin__560|gBin__2168|sBin__3333,Rep_3333,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,UBA1409,unknown,3333.0,2168.0,560,0.009933251,4173,3160,1320
fBin__560|gBin__2169|sBin__3334,Rep_3334,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,UBA1409,UBA1409 sp002491605,3334.0,2169.0,560,0.0,4172,3159,1320
fBin__561|gBin__2170|sBin__3335,Rep_3335,Bacteria,Firmicutes_A,Clostridia,Monoglobales,Monoglobaceae,unknown,unknown,3335.0,2170.0,561,0.270747,unknown,unknown,3020
fBin__561|gBin__2171|sBin__3336,Rep_3336,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,unknown,unknown,3336.0,2171.0,561,0.0099431,4340,3286,1346
fBin__562|gBin__2172|sBin__3337,Rep_3337,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Pygmaiobacter,Pygmaiobacter massiliensis,3337.0,2172.0,562,0.0,14871,9477,3010
fBin__563|gBin__2173|sBin__3338,Rep_3338,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,QAKW01,QAKW01,QAKW01 sp003343605,3338.0,2173.0,563,0.0,14184,9242,2920
fBin__564|gBin__2174|sBin__3339,Rep_3339,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus_F,Ruminococcus_F champanellensis,3339.0,2174.0,564,0.0258526572727272,4418,3339,1368
fBin__565|gBin__2175|sBin__3340,Rep_3340,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus_C,Ruminococcus_C sp000437175,3340.0,2175.0,565,0.0193950429850746,4420,3341,1369
fBin__565|gBin__2176|sBin__3341,Rep_3341,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus_C,Ruminococcus_C sp900545285,3341.0,2176.0,565,0.0240288454545454,4419,3340,1369
fBin__565|gBin__2177|sBin__3342,Rep_3342,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus_C,Ruminococcus_C sp000980705,3342.0,2177.0,565,0.0226847847777777,4421,3342,1369
fBin__565|gBin__2177|sBin__3343,Rep_3343,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus_C,Ruminococcus_C callidus,3343.0,2177.0,565,0.0251684723504273,4422,3342,1369
fBin__565|gBin__2178|sBin__3344,Rep_3344,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus_C,Ruminococcus_C sp000437255,3344.0,2178.0,565,0.0150381867741935,4423,3343,1369
fBin__565|gBin__2179|sBin__3345,Rep_3345,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus_C,Ruminococcus_C sp000433635,3345.0,2179.0,565,0.0373678839650145,4425,3345,1369
fBin__565|gBin__2179|sBin__3346,Rep_3346,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus_C,unknown,3346.0,2179.0,565,0.0147306,4427,3345,1369
fBin__565|gBin__2180|sBin__3347,Rep_3347,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus_C,unknown,3347.0,2180.0,565,0.0138003,4424,3344,1369
fBin__566|gBin__2181|sBin__3348,Rep_3348,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,UMGS1783,UMGS1783,unknown,3348.0,2181.0,566,0.013121575,14951,9545,3041
fBin__566|gBin__2181|sBin__3349,Rep_3349,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,UMGS1783,UMGS1783,UMGS1783 sp900555065,3349.0,2181.0,566,0.0147223333333333,14952,9545,3041
fBin__567|gBin__2182|sBin__3350,Rep_3350,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,UBA7067,unknown,3350.0,2182.0,567,0.263022,unknown,unknown,1336
fBin__567|gBin__2183|sBin__3351,Rep_3351,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,UBA7067,unknown,3351.0,2183.0,567,0.0,4279,3239,1336
fBin__568|gBin__2184|sBin__3352,Rep_3352,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,UMGS403,UMGS403 sp900541975,3352.0,2184.0,568,0.09455654,unknown,9463,3002
fBin__568|gBin__2184|sBin__3353,Rep_3353,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,UMGS403,UMGS403 sp900541565,3353.0,2184.0,568,0.00873723,14855,9463,3002
fBin__568|gBin__2185|sBin__3354,Rep_3354,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,UMGS403,UMGS403 sp900540275,3354.0,2185.0,568,0.0066160114285714,14857,9464,3002
